"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","ULC","EMP","PC_CHGPP","A","2005",4.399772,
"IRL","ULC","EMP","PC_CHGPP","A","2006",3.961643,
"IRL","ULC","EMP","PC_CHGPP","A","2007",4.866455,
"IRL","ULC","EMP","PC_CHGPP","A","2008",8.156306,
"IRL","ULC","EMP","PC_CHGPP","A","2009",-4.027979,
"IRL","ULC","EMP","PC_CHGPP","A","2010",-8.070466,
"IRL","ULC","EMP","PC_CHGPP","A","2011",-2.077276,
"IRL","ULC","EMP","PC_CHGPP","A","2012",0.2456371,
"IRL","ULC","EMP","PC_CHGPP","A","2013",1.153592,
"IRL","ULC","EMP","PC_CHGPP","A","2014",-4.9767,
"IRL","ULC","EMP","PC_CHGPP","A","2015",-15.26235,
"IRL","ULC","EMP","PC_CHGPP","A","2016",2.360689,
"IRL","ULC","EMP","PC_CHGPP","A","2017",-2.359061,
"IRL","ULC","EMP","PC_CHGPP","A","2018",-2.870919,
"IRL","ULC","EMP","PC_CHGPP","A","2019",1.372052,
"ISR","ULC","EMP","PC_CHGPP","A","1996",13.5651,
"ISR","ULC","EMP","PC_CHGPP","A","1997",7.044343,
"ISR","ULC","EMP","PC_CHGPP","A","1998",6.946551,
"ISR","ULC","EMP","PC_CHGPP","A","1999",5.440889,
"ISR","ULC","EMP","PC_CHGPP","A","2000",0.864608,
"ISR","ULC","EMP","PC_CHGPP","A","2001",4.434275,
"ISR","ULC","EMP","PC_CHGPP","A","2002",1.361091,
"ISR","ULC","EMP","PC_CHGPP","A","2003",-2.605152,
"ISR","ULC","EMP","PC_CHGPP","A","2004",-2.303954,
"ISR","ULC","EMP","PC_CHGPP","A","2005",1.330367,
"ISR","ULC","EMP","PC_CHGPP","A","2006",3.327139,
"ISR","ULC","EMP","PC_CHGPP","A","2007",0.8755339,
"ISR","ULC","EMP","PC_CHGPP","A","2008",3.056677,
"ISR","ULC","EMP","PC_CHGPP","A","2009",0.137863,
"ISR","ULC","EMP","PC_CHGPP","A","2010",1.674462,
"ISR","ULC","EMP","PC_CHGPP","A","2011",2.085441,
"ISR","ULC","EMP","PC_CHGPP","A","2012",4.169785,
"ISR","ULC","EMP","PC_CHGPP","A","2013",0.689036,
"ISR","ULC","EMP","PC_CHGPP","A","2014",0.07166791,
"ISR","ULC","EMP","PC_CHGPP","A","2015",2.765463,
"ISR","ULC","EMP","PC_CHGPP","A","2016",1.849186,
"ISR","ULC","EMP","PC_CHGPP","A","2017",1.967026,
"ISR","ULC","EMP","PC_CHGPP","A","2018",2.086804,
"ISR","ULC","EMP","PC_CHGPP","A","2019",1.21978,
"CZE","ULC","EMP","PC_CHGPP","A","1997",10.3864,
"CZE","ULC","EMP","PC_CHGPP","A","1998",6.909453,
"CZE","ULC","EMP","PC_CHGPP","A","1999",2.574246,
"CZE","ULC","EMP","PC_CHGPP","A","2000",1.870253,
"CZE","ULC","EMP","PC_CHGPP","A","2001",5.026532,
"CZE","ULC","EMP","PC_CHGPP","A","2002",6.814871,
"CZE","ULC","EMP","PC_CHGPP","A","2003",3.168071,
"CZE","ULC","EMP","PC_CHGPP","A","2004",2.796634,
"CZE","ULC","EMP","PC_CHGPP","A","2005",-0.6397453,
"CZE","ULC","EMP","PC_CHGPP","A","2006",0.3020052,
"CZE","ULC","EMP","PC_CHGPP","A","2007",2.623049,
"CZE","ULC","EMP","PC_CHGPP","A","2008",3.7599,
"CZE","ULC","EMP","PC_CHGPP","A","2009",2.421578,
"CZE","ULC","EMP","PC_CHGPP","A","2010",0.2681245,
"CZE","ULC","EMP","PC_CHGPP","A","2011",0.6621543,
"CZE","ULC","EMP","PC_CHGPP","A","2012",2.927791,
"CZE","ULC","EMP","PC_CHGPP","A","2013",0.5439161,
"CZE","ULC","EMP","PC_CHGPP","A","2014",0.425142,
"CZE","ULC","EMP","PC_CHGPP","A","2015",-0.8983325,
"CZE","ULC","EMP","PC_CHGPP","A","2016",3.18674,
"CZE","ULC","EMP","PC_CHGPP","A","2017",3.360868,
"CZE","ULC","EMP","PC_CHGPP","A","2018",6.488245,
"CZE","ULC","EMP","PC_CHGPP","A","2019",4.295801,
"OECD","ULC","EMP","PC_CHGPY","Q","1996-Q1",1.462431,
"OECD","ULC","EMP","PC_CHGPY","Q","1996-Q2",1.137112,
"OECD","ULC","EMP","PC_CHGPY","Q","1996-Q3",1.491317,
"OECD","ULC","EMP","PC_CHGPY","Q","1996-Q4",1.240114,
"OECD","ULC","EMP","PC_CHGPY","Q","1997-Q1",1.971252,
"OECD","ULC","EMP","PC_CHGPY","Q","1997-Q2",1.909869,
"OECD","ULC","EMP","PC_CHGPY","Q","1997-Q3",1.504822,
"OECD","ULC","EMP","PC_CHGPY","Q","1997-Q4",1.347089,
"OECD","ULC","EMP","PC_CHGPY","Q","1998-Q1",1.022918,
"OECD","ULC","EMP","PC_CHGPY","Q","1998-Q2",1.737424,
"OECD","ULC","EMP","PC_CHGPY","Q","1998-Q3",1.499288,
"OECD","ULC","EMP","PC_CHGPY","Q","1998-Q4",1.45524,
"OECD","ULC","EMP","PC_CHGPY","Q","1999-Q1",1.241036,
"OECD","ULC","EMP","PC_CHGPY","Q","1999-Q2",1.029479,
"OECD","ULC","EMP","PC_CHGPY","Q","1999-Q3",0.9259149,
"OECD","ULC","EMP","PC_CHGPY","Q","1999-Q4",1.18582,
"OECD","ULC","EMP","PC_CHGPY","Q","2000-Q1",1.908817,
"OECD","ULC","EMP","PC_CHGPY","Q","2000-Q2",1.244203,
"OECD","ULC","EMP","PC_CHGPY","Q","2000-Q3",2.395444,
"OECD","ULC","EMP","PC_CHGPY","Q","2000-Q4",2.232879,
"OECD","ULC","EMP","PC_CHGPY","Q","2001-Q1",2.153305,
"OECD","ULC","EMP","PC_CHGPY","Q","2001-Q2",2.149031,
"OECD","ULC","EMP","PC_CHGPY","Q","2001-Q3",1.332128,
"OECD","ULC","EMP","PC_CHGPY","Q","2001-Q4",1.255084,
"OECD","ULC","EMP","PC_CHGPY","Q","2002-Q1",0.3049184,
"OECD","ULC","EMP","PC_CHGPY","Q","2002-Q2",0.4545235,
"OECD","ULC","EMP","PC_CHGPY","Q","2002-Q3",0.3669689,
"OECD","ULC","EMP","PC_CHGPY","Q","2002-Q4",0.6836267,
"OECD","ULC","EMP","PC_CHGPY","Q","2003-Q1",1.043692,
"OECD","ULC","EMP","PC_CHGPY","Q","2003-Q2",1.352969,
"OECD","ULC","EMP","PC_CHGPY","Q","2003-Q3",1.26544,
"OECD","ULC","EMP","PC_CHGPY","Q","2003-Q4",0.8448927,
"OECD","ULC","EMP","PC_CHGPY","Q","2004-Q1",0.5101522,
"OECD","ULC","EMP","PC_CHGPY","Q","2004-Q2",0.989233,
"OECD","ULC","EMP","PC_CHGPY","Q","2004-Q3",1.665593,
"OECD","ULC","EMP","PC_CHGPY","Q","2004-Q4",1.834701,
"OECD","ULC","EMP","PC_CHGPY","Q","2005-Q1",1.895904,
"OECD","ULC","EMP","PC_CHGPY","Q","2005-Q2",1.413511,
"OECD","ULC","EMP","PC_CHGPY","Q","2005-Q3",0.9098167,
"OECD","ULC","EMP","PC_CHGPY","Q","2005-Q4",1.190603,
"OECD","ULC","EMP","PC_CHGPY","Q","2006-Q1",1.548225,
"OECD","ULC","EMP","PC_CHGPY","Q","2006-Q2",1.583282,
"OECD","ULC","EMP","PC_CHGPY","Q","2006-Q3",1.958257,
"OECD","ULC","EMP","PC_CHGPY","Q","2006-Q4",2.158527,
"OECD","ULC","EMP","PC_CHGPY","Q","2007-Q1",2.373925,
"OECD","ULC","EMP","PC_CHGPY","Q","2007-Q2",2.477024,
"OECD","ULC","EMP","PC_CHGPY","Q","2007-Q3",2.200041,
"OECD","ULC","EMP","PC_CHGPY","Q","2007-Q4",1.882653,
"OECD","ULC","EMP","PC_CHGPY","Q","2008-Q1",2.095747,
"OECD","ULC","EMP","PC_CHGPY","Q","2008-Q2",2.165807,
"OECD","ULC","EMP","PC_CHGPY","Q","2008-Q3",2.632113,
"OECD","ULC","EMP","PC_CHGPY","Q","2008-Q4",3.978386,
"OECD","ULC","EMP","PC_CHGPY","Q","2009-Q1",3.06279,
"OECD","ULC","EMP","PC_CHGPY","Q","2009-Q2",2.275115,
"OECD","ULC","EMP","PC_CHGPY","Q","2009-Q3",1.117847,
"OECD","ULC","EMP","PC_CHGPY","Q","2009-Q4",-0.7506584,
"OECD","ULC","EMP","PC_CHGPY","Q","2010-Q1",-0.9916375,
"OECD","ULC","EMP","PC_CHGPY","Q","2010-Q2",-0.6158003,
"OECD","ULC","EMP","PC_CHGPY","Q","2010-Q3",-0.4304645,
"OECD","ULC","EMP","PC_CHGPY","Q","2010-Q4",-0.14649,
"OECD","ULC","EMP","PC_CHGPY","Q","2011-Q1",1.073253,
"OECD","ULC","EMP","PC_CHGPY","Q","2011-Q2",1.143525,
"OECD","ULC","EMP","PC_CHGPY","Q","2011-Q3",1.40661,
"OECD","ULC","EMP","PC_CHGPY","Q","2011-Q4",1.079111,
"OECD","ULC","EMP","PC_CHGPY","Q","2012-Q1",1.078208,
"OECD","ULC","EMP","PC_CHGPY","Q","2012-Q2",1.268756,
"OECD","ULC","EMP","PC_CHGPY","Q","2012-Q3",1.441667,
"OECD","ULC","EMP","PC_CHGPY","Q","2012-Q4",2.75899,
"OECD","ULC","EMP","PC_CHGPY","Q","2013-Q1",1.319527,
"OECD","ULC","EMP","PC_CHGPY","Q","2013-Q2",1.389025,
"OECD","ULC","EMP","PC_CHGPY","Q","2013-Q3",0.7760019,
"OECD","ULC","EMP","PC_CHGPY","Q","2013-Q4",-0.05696705,
"OECD","ULC","EMP","PC_CHGPY","Q","2014-Q1",1.311784,
"OECD","ULC","EMP","PC_CHGPY","Q","2014-Q2",1.040872,
"OECD","ULC","EMP","PC_CHGPY","Q","2014-Q3",1.394941,
"OECD","ULC","EMP","PC_CHGPY","Q","2014-Q4",1.627562,
"OECD","ULC","EMP","PC_CHGPY","Q","2015-Q1",0.7838343,
"OECD","ULC","EMP","PC_CHGPY","Q","2015-Q2",1.037313,
"OECD","ULC","EMP","PC_CHGPY","Q","2015-Q3",1.280244,
"OECD","ULC","EMP","PC_CHGPY","Q","2015-Q4",1.183414,
"OECD","ULC","EMP","PC_CHGPY","Q","2016-Q1",1.487558,
"OECD","ULC","EMP","PC_CHGPY","Q","2016-Q2",1.313836,
"OECD","ULC","EMP","PC_CHGPY","Q","2016-Q3",1.5832,
"OECD","ULC","EMP","PC_CHGPY","Q","2016-Q4",1.316185,
"OECD","ULC","EMP","PC_CHGPY","Q","2017-Q1",1.121655,
"OECD","ULC","EMP","PC_CHGPY","Q","2017-Q2",1.250111,
"OECD","ULC","EMP","PC_CHGPY","Q","2017-Q3",1.068112,
"OECD","ULC","EMP","PC_CHGPY","Q","2017-Q4",1.541592,
"OECD","ULC","EMP","PC_CHGPY","Q","2018-Q1",2.302571,
"OECD","ULC","EMP","PC_CHGPY","Q","2018-Q2",2.293099,
"OECD","ULC","EMP","PC_CHGPY","Q","2018-Q3",2.628181,
"OECD","ULC","EMP","PC_CHGPY","Q","2018-Q4",2.672043,
"OECD","ULC","EMP","PC_CHGPY","Q","2019-Q1",2.462506,
"OECD","ULC","EMP","PC_CHGPY","Q","2019-Q2",2.623775,
"OECD","ULC","EMP","PC_CHGPY","Q","2019-Q3",2.300403,
"OECD","ULC","EMP","PC_CHGPY","Q","2019-Q4",2.204478,
"LTU","ULC","EMP","PC_CHGPP","Q","1995-Q2",6.78576,
"LTU","ULC","EMP","PC_CHGPP","Q","1995-Q3",6.594839,
"LTU","ULC","EMP","PC_CHGPP","Q","1995-Q4",6.271708,
"LTU","ULC","EMP","PC_CHGPP","Q","1996-Q1",8.093846,
"LTU","ULC","EMP","PC_CHGPP","Q","1996-Q2",7.792241,
"LTU","ULC","EMP","PC_CHGPP","Q","1996-Q3",2.403562,
"LTU","ULC","EMP","PC_CHGPP","Q","1996-Q4",3.370851,
"LTU","ULC","EMP","PC_CHGPP","Q","1997-Q1",2.803447,
"LTU","ULC","EMP","PC_CHGPP","Q","1997-Q2",4.407004,
"LTU","ULC","EMP","PC_CHGPP","Q","1997-Q3",2.3924,
"LTU","ULC","EMP","PC_CHGPP","Q","1997-Q4",0.8488073,
"LTU","ULC","EMP","PC_CHGPP","Q","1998-Q1",-0.6325068,
"LTU","ULC","EMP","PC_CHGPP","Q","1998-Q2",1.67835,
"LTU","ULC","EMP","PC_CHGPP","Q","1998-Q3",5.421116,
"LTU","ULC","EMP","PC_CHGPP","Q","1998-Q4",1.280951,
"LTU","ULC","EMP","PC_CHGPP","Q","1999-Q1",0.4104737,
"LTU","ULC","EMP","PC_CHGPP","Q","1999-Q2",-2.352347,
"LTU","ULC","EMP","PC_CHGPP","Q","1999-Q3",-1.803815,
"LTU","ULC","EMP","PC_CHGPP","Q","1999-Q4",-1.067804,
"LTU","ULC","EMP","PC_CHGPP","Q","2000-Q1",-3.247362,
"LTU","ULC","EMP","PC_CHGPP","Q","2000-Q2",-2.550743,
"LTU","ULC","EMP","PC_CHGPP","Q","2000-Q3",-1.177461,
"LTU","ULC","EMP","PC_CHGPP","Q","2000-Q4",0.5844791,
"LTU","ULC","EMP","PC_CHGPP","Q","2001-Q1",0.5859755,
"LTU","ULC","EMP","PC_CHGPP","Q","2001-Q2",-1.324195,
"LTU","ULC","EMP","PC_CHGPP","Q","2001-Q3",-5.084896,
"LTU","ULC","EMP","PC_CHGPP","Q","2001-Q4",0.3597001,
"LTU","ULC","EMP","PC_CHGPP","Q","2002-Q1",5.308815,
"LTU","ULC","EMP","PC_CHGPP","Q","2002-Q2",-1.970825,
"LTU","ULC","EMP","PC_CHGPP","Q","2002-Q3",2.314145,
"LTU","ULC","EMP","PC_CHGPP","Q","2002-Q4",-0.9502794,
"LTU","ULC","EMP","PC_CHGPP","Q","2003-Q1",-0.3730855,
"LTU","ULC","EMP","PC_CHGPP","Q","2003-Q2",3.299596,
"LTU","ULC","EMP","PC_CHGPP","Q","2003-Q3",-3.398075,
"LTU","ULC","EMP","PC_CHGPP","Q","2003-Q4",1.731988,
"LTU","ULC","EMP","PC_CHGPP","Q","2004-Q1",1.387488,
"LTU","ULC","EMP","PC_CHGPP","Q","2004-Q2",1.784526,
"LTU","ULC","EMP","PC_CHGPP","Q","2004-Q3",2.026613,
"LTU","ULC","EMP","PC_CHGPP","Q","2004-Q4",-0.10541,
"LTU","ULC","EMP","PC_CHGPP","Q","2005-Q1",2.44432,
"LTU","ULC","EMP","PC_CHGPP","Q","2005-Q2",2.008116,
"LTU","ULC","EMP","PC_CHGPP","Q","2005-Q3",-0.09199214,
"LTU","ULC","EMP","PC_CHGPP","Q","2005-Q4",3.609061,
"LTU","ULC","EMP","PC_CHGPP","Q","2006-Q1",3.42339,
"LTU","ULC","EMP","PC_CHGPP","Q","2006-Q2",2.877975,
"LTU","ULC","EMP","PC_CHGPP","Q","2006-Q3",5.669544,
"LTU","ULC","EMP","PC_CHGPP","Q","2006-Q4",-0.1932771,
"LTU","ULC","EMP","PC_CHGPP","Q","2007-Q1",-3.35041,
"LTU","ULC","EMP","PC_CHGPP","Q","2007-Q2",2.892932,
"LTU","ULC","EMP","PC_CHGPP","Q","2007-Q3",3.081505,
"LTU","ULC","EMP","PC_CHGPP","Q","2007-Q4",4.351741,
"LTU","ULC","EMP","PC_CHGPP","Q","2008-Q1",-0.002960138,
"LTU","ULC","EMP","PC_CHGPP","Q","2008-Q2",2.672047,
"LTU","ULC","EMP","PC_CHGPP","Q","2008-Q3",4.919828,
"LTU","ULC","EMP","PC_CHGPP","Q","2008-Q4",-0.8864323,
"LTU","ULC","EMP","PC_CHGPP","Q","2009-Q1",0.7504794,
"LTU","ULC","EMP","PC_CHGPP","Q","2009-Q2",-3.051042,
"LTU","ULC","EMP","PC_CHGPP","Q","2009-Q3",-3.547342,
"LTU","ULC","EMP","PC_CHGPP","Q","2009-Q4",-3.691254,
"LTU","ULC","EMP","PC_CHGPP","Q","2010-Q1",0.1266252,
"LTU","ULC","EMP","PC_CHGPP","Q","2010-Q2",-2.091505,
"LTU","ULC","EMP","PC_CHGPP","Q","2010-Q3",0.9320567,
"LTU","ULC","EMP","PC_CHGPP","Q","2010-Q4",-1.933631,
"LTU","ULC","EMP","PC_CHGPP","Q","2011-Q1",1.323377,
"LTU","ULC","EMP","PC_CHGPP","Q","2011-Q2",-0.2325339,
"LTU","ULC","EMP","PC_CHGPP","Q","2011-Q3",1.404588,
"LTU","ULC","EMP","PC_CHGPP","Q","2011-Q4",0.9421487,
"LTU","ULC","EMP","PC_CHGPP","Q","2012-Q1",1.180634,
"LTU","ULC","EMP","PC_CHGPP","Q","2012-Q2",-0.05586019,
"LTU","ULC","EMP","PC_CHGPP","Q","2012-Q3",-1.349352,
"LTU","ULC","EMP","PC_CHGPP","Q","2012-Q4",1.560844,
"LTU","ULC","EMP","PC_CHGPP","Q","2013-Q1",1.173766,
"LTU","ULC","EMP","PC_CHGPP","Q","2013-Q2",1.381561,
"LTU","ULC","EMP","PC_CHGPP","Q","2013-Q3",0.8592836,
"LTU","ULC","EMP","PC_CHGPP","Q","2013-Q4",-0.04717761,
"LTU","ULC","EMP","PC_CHGPP","Q","2014-Q1",1.747681,
"LTU","ULC","EMP","PC_CHGPP","Q","2014-Q2",0.4574854,
"LTU","ULC","EMP","PC_CHGPP","Q","2014-Q3",-0.527765,
"LTU","ULC","EMP","PC_CHGPP","Q","2014-Q4",2.385815,
"LTU","ULC","EMP","PC_CHGPP","Q","2015-Q1",1.329009,
"LTU","ULC","EMP","PC_CHGPP","Q","2015-Q2",1.230801,
"LTU","ULC","EMP","PC_CHGPP","Q","2015-Q3",1.346586,
"LTU","ULC","EMP","PC_CHGPP","Q","2015-Q4",1.644588,
"LTU","ULC","EMP","PC_CHGPP","Q","2016-Q1",2.238364,
"LTU","ULC","EMP","PC_CHGPP","Q","2016-Q2",0.4607201,
"LTU","ULC","EMP","PC_CHGPP","Q","2016-Q3",1.899683,
"LTU","ULC","EMP","PC_CHGPP","Q","2016-Q4",1.009077,
"LTU","ULC","EMP","PC_CHGPP","Q","2017-Q1",0.2322971,
"LTU","ULC","EMP","PC_CHGPP","Q","2017-Q2",2.254741,
"LTU","ULC","EMP","PC_CHGPP","Q","2017-Q3",-0.04129093,
"LTU","ULC","EMP","PC_CHGPP","Q","2017-Q4",1.948052,
"LTU","ULC","EMP","PC_CHGPP","Q","2018-Q1",1.683317,
"LTU","ULC","EMP","PC_CHGPP","Q","2018-Q2",0.6488688,
"LTU","ULC","EMP","PC_CHGPP","Q","2018-Q3",1.492692,
"LTU","ULC","EMP","PC_CHGPP","Q","2018-Q4",0.9535001,
"LTU","ULC","EMP","PC_CHGPP","Q","2019-Q1",2.239501,
"LTU","ULC","EMP","PC_CHGPP","Q","2019-Q2",1.927903,
"LTU","ULC","EMP","PC_CHGPP","Q","2019-Q3",0.5693589,
"LTU","ULC","EMP","PC_CHGPP","Q","2019-Q4",1.611107,
"NZL","ULC","EMP","IDX2010","A","1989",64.72186,
"NZL","ULC","EMP","IDX2010","A","1990",66.22009,
"NZL","ULC","EMP","IDX2010","A","1991",69.10281,
"NZL","ULC","EMP","IDX2010","A","1992",69.59202,
"NZL","ULC","EMP","IDX2010","A","1993",67.94296,
"NZL","ULC","EMP","IDX2010","A","1994",68.2495,
"NZL","ULC","EMP","IDX2010","A","1995",69.60775,
"NZL","ULC","EMP","IDX2010","A","1996",71.7942,
"NZL","ULC","EMP","IDX2010","A","1997",71.96059,
"NZL","ULC","EMP","IDX2010","A","1998",73.56155,
"NZL","ULC","EMP","IDX2010","A","1999",73.19077,
"NZL","ULC","EMP","IDX2010","A","2000",73.284,
"NZL","ULC","EMP","IDX2010","A","2001",74.86651,
"NZL","ULC","EMP","IDX2010","A","2002",75.94425,
"NZL","ULC","EMP","IDX2010","A","2003",76.49249,
"NZL","ULC","EMP","IDX2010","A","2004",77.88313,
"NZL","ULC","EMP","IDX2010","A","2005",79.99993,
"NZL","ULC","EMP","IDX2010","A","2006",82.66106,
"NZL","ULC","EMP","IDX2010","A","2007",84.07572,
"NZL","ULC","EMP","IDX2010","A","2008",89.74928,
"NZL","ULC","EMP","IDX2010","A","2009",89.67639,
"NZL","ULC","EMP","IDX2010","A","2010",90.82021,
"NZL","ULC","EMP","IDX2010","A","2011",93.86945,
"NZL","ULC","EMP","IDX2010","A","2012",96.18774,
"NZL","ULC","EMP","IDX2010","A","2013",96.64696,
"NZL","ULC","EMP","IDX2010","A","2014",98.97294,
"NZL","ULC","EMP","IDX2010","A","2015",100,
"NZL","ULC","EMP","IDX2010","A","2016",104.6805,
"NZL","ULC","EMP","IDX2010","A","2017",107.0998,
"NZL","ULC","EMP","IDX2010","A","2018",109.2899,
"NZL","ULC","EMP","IDX2010","A","2019",112.4872,
"NZL","ULC","EMP","PC_CHGPY","Q","1990-Q1",2.657801,
"NZL","ULC","EMP","PC_CHGPY","Q","1990-Q2",3.754385,
"NZL","ULC","EMP","PC_CHGPY","Q","1990-Q3",1.05253,
"NZL","ULC","EMP","PC_CHGPY","Q","1990-Q4",1.870884,
"NZL","ULC","EMP","PC_CHGPY","Q","1991-Q1",6.577521,
"NZL","ULC","EMP","PC_CHGPY","Q","1991-Q2",6.259595,
"NZL","ULC","EMP","PC_CHGPY","Q","1991-Q3",1.843088,
"NZL","ULC","EMP","PC_CHGPY","Q","1991-Q4",2.827034,
"NZL","ULC","EMP","PC_CHGPY","Q","1992-Q1",0.01371354,
"NZL","ULC","EMP","PC_CHGPY","Q","1992-Q2",-1.360487,
"NZL","ULC","EMP","PC_CHGPY","Q","1992-Q3",1.766896,
"NZL","ULC","EMP","PC_CHGPY","Q","1992-Q4",2.468925,
"NZL","ULC","EMP","PC_CHGPY","Q","1993-Q1",-1.181032,
"NZL","ULC","EMP","PC_CHGPY","Q","1993-Q2",-0.7543973,
"NZL","ULC","EMP","PC_CHGPY","Q","1993-Q3",-3.431375,
"NZL","ULC","EMP","PC_CHGPY","Q","1993-Q4",-4.082909,
"NZL","ULC","EMP","PC_CHGPY","Q","1994-Q1",-2.520714,
"NZL","ULC","EMP","PC_CHGPY","Q","1994-Q2",-0.03732389,
"NZL","ULC","EMP","PC_CHGPY","Q","1994-Q3",1.466514,
"NZL","ULC","EMP","PC_CHGPY","Q","1994-Q4",2.969462,
"NZL","ULC","EMP","PC_CHGPY","Q","1995-Q1",3.306844,
"NZL","ULC","EMP","PC_CHGPY","Q","1995-Q2",-0.02882119,
"NZL","ULC","EMP","PC_CHGPY","Q","1995-Q3",2.67807,
"NZL","ULC","EMP","PC_CHGPY","Q","1995-Q4",2.03375,
"NZL","ULC","EMP","PC_CHGPY","Q","1996-Q1",3.297407,
"NZL","ULC","EMP","PC_CHGPY","Q","1996-Q2",4.151402,
"NZL","ULC","EMP","PC_CHGPY","Q","1996-Q3",2.823772,
"NZL","ULC","EMP","PC_CHGPY","Q","1996-Q4",2.323554,
"NZL","ULC","EMP","PC_CHGPY","Q","1997-Q1",0.2792861,
"NZL","ULC","EMP","PC_CHGPY","Q","1997-Q2",0.8979843,
"NZL","ULC","EMP","PC_CHGPY","Q","1997-Q3",-1.024715,
"NZL","ULC","EMP","PC_CHGPY","Q","1997-Q4",0.7844487,
"NZL","ULC","EMP","PC_CHGPY","Q","1998-Q1",1.263463,
"NZL","ULC","EMP","PC_CHGPY","Q","1998-Q2",3.497163,
"NZL","ULC","EMP","PC_CHGPY","Q","1998-Q3",3.860143,
"NZL","ULC","EMP","PC_CHGPY","Q","1998-Q4",0.305467,
"NZL","ULC","EMP","PC_CHGPY","Q","1999-Q1",2.270327,
"NZL","ULC","EMP","PC_CHGPY","Q","1999-Q2",-1.933492,
"NZL","ULC","EMP","PC_CHGPY","Q","1999-Q3",-2.147449,
"NZL","ULC","EMP","PC_CHGPY","Q","1999-Q4",-0.1308494,
"NZL","ULC","EMP","PC_CHGPY","Q","2000-Q1",-3.598915,
"NZL","ULC","EMP","PC_CHGPY","Q","2000-Q2",-0.1374425,
"NZL","ULC","EMP","PC_CHGPY","Q","2000-Q3",2.201128,
"NZL","ULC","EMP","PC_CHGPY","Q","2000-Q4",2.118075,
"NZL","ULC","EMP","PC_CHGPY","Q","2001-Q1",4.952092,
"NZL","ULC","EMP","PC_CHGPY","Q","2001-Q2",1.988613,
"NZL","ULC","EMP","PC_CHGPY","Q","2001-Q3",0.8964419,
"NZL","ULC","EMP","PC_CHGPY","Q","2001-Q4",0.9034886,
"NZL","ULC","EMP","PC_CHGPY","Q","2002-Q1",1.174839,
"NZL","ULC","EMP","PC_CHGPY","Q","2002-Q2",2.591995,
"NZL","ULC","EMP","PC_CHGPY","Q","2002-Q3",1.686567,
"NZL","ULC","EMP","PC_CHGPY","Q","2002-Q4",0.3162572,
"NZL","ULC","EMP","PC_CHGPY","Q","2003-Q1",0.2891839,
"NZL","ULC","EMP","PC_CHGPY","Q","2003-Q2",0.2834161,
"NZL","ULC","EMP","PC_CHGPY","Q","2003-Q3",0.2905608,
"NZL","ULC","EMP","PC_CHGPY","Q","2003-Q4",2.038743,
"NZL","ULC","EMP","PC_CHGPY","Q","2004-Q1",-0.1260166,
"NZL","ULC","EMP","PC_CHGPY","Q","2004-Q2",1.398453,
"NZL","ULC","EMP","PC_CHGPY","Q","2004-Q3",2.436552,
"NZL","ULC","EMP","PC_CHGPY","Q","2004-Q4",3.546881,
"NZL","ULC","EMP","PC_CHGPY","Q","2005-Q1",5.616111,
"NZL","ULC","EMP","PC_CHGPY","Q","2005-Q2",2.061092,
"NZL","ULC","EMP","PC_CHGPY","Q","2005-Q3",2.337956,
"NZL","ULC","EMP","PC_CHGPY","Q","2005-Q4",0.9619027,
"NZL","ULC","EMP","PC_CHGPY","Q","2006-Q1",1.879995,
"NZL","ULC","EMP","PC_CHGPY","Q","2006-Q2",4.412482,
"NZL","ULC","EMP","PC_CHGPY","Q","2006-Q3",3.551572,
"NZL","ULC","EMP","PC_CHGPY","Q","2006-Q4",3.477943,
"NZL","ULC","EMP","PC_CHGPY","Q","2007-Q1",1.272597,
"NZL","ULC","EMP","PC_CHGPY","Q","2007-Q2",1.469802,
"NZL","ULC","EMP","PC_CHGPY","Q","2007-Q3",0.7574428,
"NZL","ULC","EMP","PC_CHGPY","Q","2007-Q4",3.335552,
"NZL","ULC","EMP","PC_CHGPY","Q","2008-Q1",6.857122,
"NZL","ULC","EMP","PC_CHGPY","Q","2008-Q2",7.023459,
"NZL","ULC","EMP","PC_CHGPY","Q","2008-Q3",7.72725,
"NZL","ULC","EMP","PC_CHGPY","Q","2008-Q4",5.42153,
"NZL","ULC","EMP","PC_CHGPY","Q","2009-Q1",2.514868,
"NZL","ULC","EMP","PC_CHGPY","Q","2009-Q2",-1.144397,
"NZL","ULC","EMP","PC_CHGPY","Q","2009-Q3",-0.2950412,
"NZL","ULC","EMP","PC_CHGPY","Q","2009-Q4",-1.353511,
"NZL","ULC","EMP","PC_CHGPY","Q","2010-Q1",-2.374758,
"NZL","ULC","EMP","PC_CHGPY","Q","2010-Q2",0.7862639,
"NZL","ULC","EMP","PC_CHGPY","Q","2010-Q3",2.232758,
"NZL","ULC","EMP","PC_CHGPY","Q","2010-Q4",4.508969,
"NZL","ULC","EMP","PC_CHGPY","Q","2011-Q1",5.722145,
"NZL","ULC","EMP","PC_CHGPY","Q","2011-Q2",5.108194,
"NZL","ULC","EMP","PC_CHGPY","Q","2011-Q3",2.383024,
"NZL","ULC","EMP","PC_CHGPY","Q","2011-Q4",0.3935307,
"NZL","ULC","EMP","PC_CHGPY","Q","2012-Q1",1.793928,
"NZL","ULC","EMP","PC_CHGPY","Q","2012-Q2",2.67573,
